Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,HasMortgage,HasDependents,HasCoSigner,Default,LoanToIncome,EmploymentYears,CreditRisk,Education_high school,Education_master's,Education_phd,EmploymentType_part-time,EmploymentType_self-employed,EmploymentType_unemployed,MaritalStatus_married,MaritalStatus_single,LoanPurpose_business,LoanPurpose_education,LoanPurpose_home,LoanPurpose_other,InterestLevel_medium,InterestLevel_high,DTIBucket_medium,DTIBucket_high,DTIBucket_extreme,y_true,y_pred,cluster
27,114491,75610,756,85,2,6.39,36,0.55,1,1,1,0,0.660401254,7.083333333,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13
69,146503,76475,342,54,2,19.86,12,0.23,0,0,1,0,0.522002962,4.5,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,24
35,108634,126137,569,52,3,10.88,24,0.31,0,1,1,1,1.161118987,4.333333333,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,30
54,93182,44449,841,3,3,11.09,36,0.12,1,0,0,0,0.477012728,0.25,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,37
21,22579,98224,632,111,3,17.89,12,0.45,1,0,1,0,4.350236946,9.25,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
43,50829,225070,417,93,3,8.35,60,0.6,0,0,0,0,4.427984025,7.75,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,41
47,38301,187553,678,56,3,21.8,60,0.3,0,1,1,1,4.896817315,4.666666667,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,10
60,57766,233950,627,24,3,3.66,48,0.73,0,0,0,0,4.049960184,2.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,25
44,105487,24477,692,67,2,6.12,24,0.57,1,0,0,0,0.232038071,5.583333333,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,43
33,111627,231701,558,95,3,2.44,36,0.24,0,0,0,0,2.075671656,7.916666667,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32
68,82880,92221,739,94,2,20.51,12,0.18,1,0,1,0,1.112705116,7.833333333,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,23
48,54524,246914,775,7,1,7.78,48,0.34,1,0,0,0,4.528537892,0.583333333,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,22
36,22765,191716,478,102,1,6.51,36,0.64,1,1,0,1,8.42152427,8.5,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,19
38,36485,17226,713,22,1,7.52,48,0.16,0,0,0,0,0.472139235,1.833333333,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
44,91714,106000,838,84,2,11.31,36,0.19,0,1,1,0,1.15576684,7.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,42
19,106995,244324,739,115,2,5.35,36,0.58,1,1,0,0,2.283508575,9.583333333,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,42
54,134701,239488,813,3,1,17.3,24,0.4,0,0,1,1,1.777922955,0.25,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,43
36,26095,213771,515,46,1,10.3,36,0.29,1,0,1,0,8.192029124,3.833333333,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,30
51,70635,245958,545,35,3,24.09,12,0.3,0,0,0,1,3.48209811,2.916666667,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,39
58,113563,242166,790,97,4,16.03,24,0.38,1,0,0,0,2.132437502,8.083333333,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,43
28,75165,218552,665,37,1,18.45,12,0.58,0,0,1,0,2.907629881,3.083333333,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8
59,24710,86127,845,94,3,8.5,36,0.6,0,1,1,0,3.485511938,7.833333333,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
69,106175,116018,707,17,1,11.71,36,0.55,1,0,0,0,1.092705439,1.416666667,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,37
61,104044,92189,348,104,1,9.31,60,0.83,0,0,1,0,0.886057822,8.666666667,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9
30,40056,183963,421,97,2,9.76,12,0.54,0,0,1,1,4.592645297,8.083333333,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,16
37,113672,32785,616,110,4,10.46,24,0.25,1,0,0,0,0.288417552,9.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20
25,28258,53453,847,71,2,3.72,36,0.19,1,0,0,0,1.891605917,5.916666667,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21
42,55385,87106,563,20,2,14.05,24,0.59,0,0,1,0,1.5727363,1.666666667,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,19
36,60909,10375,611,42,3,7.73,24,0.41,0,1,0,0,0.170336075,3.5,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,37
28,91942,244461,678,83,4,3.49,12,0.84,0,1,0,0,2.658861021,6.916666667,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7
49,124936,42857,323,93,2,11.01,36,0.18,1,0,0,0,0.343031632,7.75,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,11
40,51715,58666,847,39,2,23.43,36,0.74,1,0,1,0,1.134409746,3.25,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,33
18,36974,99452,595,108,1,7.95,60,0.69,0,1,1,0,2.689782009,9.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18
49,32919,72427,364,108,4,7.55,60,0.42,1,0,1,0,2.200157963,9.0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18
48,36689,235890,590,52,2,18.0,48,0.53,0,0,1,0,6.429447518,4.333333333,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,28
50,148046,25000,672,33,3,18.49,48,0.68,0,1,1,0,0.168866433,2.75,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10
60,109107,80054,479,75,4,19.48,48,0.1,1,0,1,0,0.73372011,6.25,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,36
55,82567,222177,393,101,4,21.96,48,0.38,1,1,0,0,2.690869233,8.416666667,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,26
36,66237,157904,355,98,2,10.02,12,0.64,0,0,1,0,2.383924393,8.166666667,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,41
37,94247,164862,513,21,2,7.94,12,0.43,1,1,1,1,1.749254618,1.75,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3
26,100625,181287,831,70,3,13.36,60,0.35,0,0,0,0,1.801609938,5.833333333,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,40
66,70650,84239,739,104,1,22.26,12,0.63,0,1,0,0,1.192342534,8.666666667,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
27,108759,184303,663,32,3,19.75,36,0.16,0,1,0,1,1.694599987,2.666666667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,6
64,51441,191101,771,56,2,24.28,12,0.42,0,0,0,0,3.714954997,4.666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,46
63,97574,239733,745,86,1,9.33,12,0.18,0,1,0,0,2.456935249,7.166666667,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22
66,15268,24401,802,60,2,5.95,24,0.81,1,0,1,0,1.598179198,5.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15
31,128247,6876,823,41,4,21.82,60,0.72,1,0,0,0,0.053615289,3.416666667,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,26
43,114725,105231,616,51,1,12.92,36,0.63,1,1,0,0,0.917245587,4.25,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,20
37,96085,200112,844,75,2,10.94,60,0.13,0,0,0,0,2.082655982,6.25,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20
19,17174,23263,567,19,3,12.21,60,0.45,1,0,0,1,1.354547572,1.583333333,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,9
59,66792,95811,424,55,4,16.94,12,0.31,0,0,0,0,1.4344682,4.583333333,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,19
65,77137,238536,307,86,3,24.16,24,0.44,0,1,0,0,3.092368124,7.166666667,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17
43,54272,158835,767,52,3,23.21,24,0.29,0,0,1,0,2.926647258,4.333333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10
69,124859,93785,821,40,1,18.68,12,0.57,1,1,1,0,0.751127272,3.333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6
53,87680,12723,621,41,3,24.09,24,0.41,1,0,1,0,0.145107208,3.416666667,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,99645,97491,540,69,1,11.53,12,0.69,1,1,0,0,0.978383261,5.75,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14
61,142691,35352,335,25,3,6.85,48,0.28,1,1,0,0,0.247752136,2.083333333,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9
33,103551,233198,431,50,4,8.05,48,0.77,0,1,1,0,2.252011086,4.166666667,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,41
34,70738,40163,808,12,4,5.52,24,0.33,1,1,1,1,0.567771212,1.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,38
62,125061,105547,715,95,4,11.51,24,0.19,0,1,0,0,0.843964145,7.916666667,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,38
55,145551,121155,433,92,3,14.72,24,0.89,1,1,0,0,0.832388647,7.666666667,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30
50,16747,159769,319,102,2,5.29,48,0.8,1,1,1,0,9.540156446,8.5,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21
31,116904,203497,437,74,2,2.87,24,0.74,0,1,1,0,1.74071888,6.166666667,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9
69,46724,140113,817,56,3,10.51,48,0.46,1,1,0,0,2.998737266,4.666666667,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,44
27,97809,22297,612,30,1,8.26,60,0.46,0,0,1,0,0.227964707,2.5,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,40
37,81468,209881,789,52,4,21.93,12,0.69,1,1,1,0,2.576238523,4.333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,34
44,57907,52837,742,17,3,16.3,12,0.24,0,0,1,0,0.912445818,1.416666667,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,15
35,30946,223637,707,40,4,19.69,48,0.61,1,1,1,1,7.226685194,3.333333333,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0
53,48356,230133,687,79,2,15.8,36,0.6,1,0,0,0,4.759140541,6.583333333,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,13
61,113231,176952,331,50,4,22.48,24,0.38,1,1,0,0,1.56275225,4.166666667,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,36
25,19713,91198,494,48,1,2.17,24,0.61,1,1,1,0,4.626287222,4.0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,49
22,79025,51946,662,60,2,19.82,24,0.34,0,1,0,1,0.657336286,5.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,33
31,64241,70056,518,83,4,19.6,36,0.61,0,1,1,0,1.090518516,6.916666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,36
47,147498,204302,606,27,3,20.73,24,0.14,0,0,1,1,1.385117086,2.25,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0
34,100665,104700,809,62,1,10.23,24,0.65,0,0,1,0,1.040083445,5.166666667,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,47
45,39570,18938,456,73,2,9.87,36,0.28,1,0,0,0,0.478594895,6.083333333,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,9
67,101756,178485,418,35,1,19.71,48,0.83,1,0,1,0,1.754048901,2.916666667,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,48
33,49865,104640,801,42,2,23.36,48,0.51,1,1,1,0,2.098465858,3.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
32,64613,41031,761,31,3,6.3,12,0.55,0,0,0,0,0.635027007,2.583333333,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,13
35,136636,223870,840,103,2,18.64,48,0.44,0,1,0,0,1.638440821,8.583333333,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,8
53,113121,129434,397,62,1,16.97,36,0.73,1,1,1,0,1.144208414,5.166666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
23,43175,101755,612,103,2,8.3,48,0.45,0,1,0,0,2.356803706,8.583333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42
51,116592,248288,500,50,1,6.52,48,0.17,1,0,1,0,2.129545766,4.166666667,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,16
64,37441,136279,573,92,2,18.16,48,0.31,1,0,0,0,3.639833338,7.666666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,36
21,38381,240741,698,91,2,23.97,48,0.32,1,0,0,1,6.272400406,7.583333333,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,26
25,48941,182840,609,83,4,10.52,12,0.69,1,1,1,0,3.735926932,6.916666667,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20
59,54453,234229,755,33,2,24.98,48,0.74,0,0,1,0,4.301489358,2.75,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,26
55,67642,115075,385,44,2,11.3,36,0.63,0,1,0,0,1.701235919,3.666666667,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,16
58,37315,242782,448,6,4,12.64,60,0.24,0,0,1,0,6.506284336,0.5,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,31
27,32911,6453,721,113,4,23.78,24,0.18,1,1,1,0,0.196074261,9.416666667,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,23
61,146755,32597,790,116,3,9.13,48,0.58,0,0,0,0,0.222118497,9.666666667,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,38
55,59203,133446,328,88,4,3.69,36,0.74,0,0,0,0,2.25404118,7.333333333,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,32
61,95143,136080,585,85,3,23.13,60,0.59,1,1,1,0,1.430268123,7.083333333,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,36
40,137299,44028,567,114,3,15.66,60,0.66,1,0,0,0,0.320672401,9.5,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,7
58,16876,190432,830,36,2,15.58,36,0.63,0,0,0,1,11.28419057,3.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,38
44,83530,58064,796,46,4,15.28,60,0.21,0,1,0,0,0.695127499,3.833333333,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31
32,15881,5730,463,35,2,4.67,12,0.47,0,0,1,0,0.360808513,2.916666667,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,45
56,78959,43838,844,77,4,14.04,60,0.62,0,0,1,0,0.555199534,6.416666667,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,37
68,79025,228402,690,24,2,15.09,24,0.53,0,0,0,0,2.890249921,2.0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,42
57,85266,172487,412,2,4,20.19,24,0.51,0,1,0,1,2.022928248,0.166666667,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,48
39,118066,226068,718,47,2,23.48,36,0.76,0,0,0,0,1.914759541,3.916666667,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
69,105208,118112,419,12,2,24.25,24,0.13,0,0,0,0,1.12265227,1.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17
31,94262,33824,564,119,3,15.3,48,0.26,0,1,1,0,0.358829645,9.916666667,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3
69,30844,126419,402,97,1,8.89,24,0.79,0,0,0,0,4.098657762,8.083333333,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,38
60,119785,14692,665,38,3,18.21,60,0.66,1,0,0,0,0.122653087,3.166666667,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46
38,80722,35204,383,99,2,5.28,60,0.89,0,0,0,1,0.436114071,8.25,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,35
32,32363,126320,620,49,1,13.96,60,0.61,1,1,1,0,3.903222816,4.083333333,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20
31,70573,130376,409,44,2,9.78,12,0.71,0,0,0,0,1.847392062,3.666666667,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30
32,51768,142480,502,26,3,20.19,36,0.3,0,0,1,0,2.7522794,2.166666667,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,48
38,87390,58149,615,94,1,16.71,24,0.81,1,1,0,0,0.665396498,7.833333333,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,13
61,102699,243265,773,26,2,10.43,24,0.36,0,0,1,0,2.368718293,2.166666667,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,15
18,79015,102859,698,40,3,4.03,48,0.22,1,1,0,0,1.301765488,3.333333333,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,42
47,119969,215132,737,3,3,12.91,24,0.77,0,0,1,1,1.793229918,0.25,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,20
18,18379,227112,621,30,2,17.92,12,0.42,0,0,0,1,12.35714674,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,39
67,66431,74630,790,116,2,2.79,48,0.79,0,1,0,0,1.123421294,9.666666667,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,47
53,134772,238965,483,114,2,2.67,36,0.29,1,1,1,0,1.77310569,9.5,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,16
48,100937,102850,438,59,4,19.8,48,0.56,1,1,1,0,1.018952416,4.916666667,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,26
30,96677,55276,480,0,1,14.74,24,0.36,1,1,0,0,0.571759571,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
21,93966,246203,563,66,3,7.4,24,0.29,1,1,0,0,2.620128557,5.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
59,93259,173563,717,35,3,13.2,60,0.81,1,0,0,0,1.861085793,2.916666667,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,7
46,44690,39749,350,95,1,5.26,24,0.33,1,1,0,0,0.889438353,7.916666667,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32
65,116421,34579,468,25,3,17.51,48,0.87,1,0,1,0,0.297016861,2.083333333,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,26
26,67713,147088,842,59,3,24.92,36,0.48,1,0,0,0,2.172226899,4.916666667,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,34
20,114638,172281,788,5,1,19.05,24,0.82,1,0,1,0,1.502826288,0.416666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,8
51,82534,243574,384,104,1,6.79,60,0.31,1,1,1,0,2.951195871,8.666666667,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,9
26,110506,89889,781,57,3,9.52,24,0.24,1,0,1,0,0.813430945,4.75,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,47
25,118009,17021,616,36,2,14.76,12,0.21,0,1,0,0,0.144234762,3.0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
18,30497,63292,378,3,2,18.11,36,0.83,0,0,1,0,2.075351674,0.25,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,28
29,120401,129932,314,85,4,10.51,12,0.43,1,0,0,0,1.079160472,7.083333333,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,45
69,107856,41083,309,98,2,20.56,24,0.26,1,0,1,0,0.380906023,8.166666667,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,33
26,148205,13241,308,70,4,6.23,48,0.36,1,1,1,0,0.089342465,5.833333333,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,18
29,132562,201225,768,9,2,12.32,48,0.14,1,1,1,0,1.51796895,0.75,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,37
30,20875,13372,323,97,1,5.4,36,0.49,1,0,1,1,0.64057485,8.083333333,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,31
47,20231,107077,547,67,4,7.56,60,0.69,0,0,1,0,5.292719094,5.583333333,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18
48,130028,175396,465,106,2,21.05,36,0.15,0,0,0,0,1.348909466,8.833333333,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,29
49,122981,158474,777,75,4,13.75,36,0.28,0,0,0,1,1.288605557,6.25,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,12
31,114826,177871,474,67,3,16.71,60,0.81,0,0,0,0,1.549048125,5.583333333,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,19
42,40108,241597,490,7,2,24.79,24,0.41,0,1,0,0,6.023661115,0.583333333,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,48
42,144181,95496,816,7,3,17.5,48,0.16,0,0,1,0,0.662334149,0.583333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8
34,79942,106387,808,12,2,17.25,12,0.6,0,1,0,0,1.330802332,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,13
25,122334,209526,717,115,1,5.44,36,0.3,1,1,0,0,1.71273726,9.583333333,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,40
35,111887,70457,582,95,2,7.6,24,0.39,1,1,1,0,0.629715695,7.916666667,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,32
25,90983,238789,325,103,2,19.7,12,0.81,1,0,0,0,2.624545245,8.583333333,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,48
29,63179,131276,813,47,1,18.19,24,0.1,0,0,1,0,2.077842321,3.916666667,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,23
46,143998,228533,590,53,1,13.54,36,0.74,0,1,0,0,1.587056765,4.416666667,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,3
50,104654,86583,690,78,4,8.6,60,0.86,0,0,1,0,0.827326237,6.5,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4
60,90935,81684,303,29,3,13.7,12,0.49,0,1,0,0,0.898267994,2.416666667,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,14
54,139417,170746,641,84,4,8.8,24,0.73,1,1,1,0,1.224714346,7.0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13
59,27801,66626,456,16,2,10.52,36,0.58,1,0,0,0,2.396532499,1.333333333,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5
57,33197,104164,753,110,2,15.59,12,0.23,1,1,1,0,3.137753411,9.166666667,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,47
22,29561,244777,665,79,3,6.54,36,0.65,0,1,1,1,8.280403234,6.583333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,25
50,61109,127727,815,55,2,24.47,48,0.67,1,1,0,0,2.090150387,4.583333333,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,34
57,87040,12614,454,21,1,2.39,60,0.11,0,1,1,0,0.144921875,1.75,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
36,45777,228664,675,31,3,10.8,24,0.42,1,0,0,0,4.995172248,2.583333333,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4
60,32728,162562,375,45,3,21.69,12,0.21,1,0,1,0,4.967061843,3.75,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,48
21,39324,135599,429,62,3,9.37,12,0.32,1,1,1,0,3.448250432,5.166666667,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,35
26,116917,213997,821,51,3,13.62,24,0.58,1,1,0,0,1.830332629,4.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13
59,144488,9059,843,49,1,16.08,24,0.68,0,1,0,0,0.062697248,4.083333333,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,40
49,88905,240129,604,1,1,21.93,24,0.68,1,0,0,0,2.700961701,0.083333333,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,6
63,65374,184962,843,32,4,21.92,48,0.56,1,0,1,0,2.829289932,2.666666667,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,26
